users,ads,scaled_ads,,
14834,11.1,0.02394939,,
14883,14.4,0.031405332,,
14890,10.7,0.023045639,,
14898,7.7,0.01626751,,
14927,10.5,0.022593764,,
14945,19.2,0.042250339,,
14958,26.3,0.058291911,,
14971,26.3,0.058291911,,
15019,4.6,0.009263443,,
15121,36.4,0.081111613,,
15130,16.65,0.036488929,,
15136,7,0.014685947,,
15185,8.2,0.017397198,,
15194,4.9,0.009941256,,
15205,20.75,0.045752372,,
15212,22.05,0.048689562,,
15215,11.9,0.025756891,,
15234,25.9,0.057388161,,
15279,18.1,0.039765025,,
15311,10.8,0.023271577,,
15322,3.3,0.006326254,,
15324,5.65,0.011635789,,
15332,17.7,0.038861274,,
15346,9.5,0.020334388,,
15355,8.7,0.018526887,,
15359,35.4,0.078852237,,
15394,9.15,0.019543606,,
15409,8.8,0.018752824,,
15413,53.3,0.119295075,,
15432,4.25,0.008472662,,
15457,6.45,0.01344329,,
15474,10.35,0.022254858,,
15475,45.9,0.102575689,,
15481,45.9,0.102575689,,
15483,7.9,0.016719385,,
15500,14.85,0.032422052,,
15511,16.7,0.036601898,,
15530,17.5,0.038409399,,
15532,21.3,0.046995029,,
15536,16.7,0.036601898,,
15547,23.7,0.052417533,,
15578,17.25,0.037844555,,
15583,5.3,0.010845007,,
15594,15.5,0.033890646,,
15597,13.55,0.029484862,,
15599,8.4,0.017849074,,
15629,19.6,0.043154089,,
15656,46.25,0.103366471,,
15709,17.7,0.038861274,,
15721,45.9,0.102575689,,
15746,15.6,0.034116584,,
15752,36.8,0.082015364,,
15758,29.3,0.065070041,,
15777,25.6,0.056710348,,
15792,15.3,0.033438771,,
15823,20.9,0.046091279,,
15825,66.6,0.149344781,,
15832,34.6,0.077044736,,
15855,15.2,0.033212833,,
15935,10.8,0.023271577,,
15945,56,0.125395391,,
15950,10.8,0.023271577,,
15984,23.8,0.05264347,,
15991,13.6,0.029597831,,
15994,7.1,0.014911884,,
16001,19.6,0.043154089,,
16015,8.05,0.017058292,,
16020,14.2,0.030953457,,
16024,8.75,0.018639855,,
16062,32.9,0.073203796,,
16082,3.1,0.005874379,,
16098,9.6,0.020560325,,
16123,55.5,0.124265703,,
16128,41.8,0.093312246,,
16130,26.1,0.057840036,,
16134,6.65,0.013895165,,
16136,5.9,0.012200633,,
16137,7.25,0.015250791,,
16196,8.2,0.017397198,,
16198,7.2,0.015137822,,
16220,15.3,0.033438771,,
16252,39.2,0.087437867,,
16274,16.7,0.036601898,,
16282,6.4,0.013330321,,
16301,7.9,0.016719385,,
16312,8.2,0.017397198,,
16320,29.2,0.064844103,,
16337,3.15,0.005987347,,
16340,15.9,0.034794397,,
16357,5.65,0.011635789,,
16360,6.25,0.012991414,,
16365,3.6,0.007004067,,
16366,8.3,0.017623136,,
16373,79.5,0.178490737,,
16377,28,0.062132851,,
16392,12,0.025982829,,
16402,19.3,0.042476277,,
16408,9.8,0.021012201,,
16428,73.7,0.165386353,,
16446,7.6,0.016041573,,
16447,23.1,0.051061907,,
16456,12.6,0.027338455,,
16465,18.8,0.041346588,,
16467,19.8,0.043605965,,
16501,3.65,0.007117036,,
16503,2.25,0.003953909,,
16511,5.65,0.011635789,,
16513,19.6,0.043154089,,
16525,7.4,0.015589697,,
16527,5.2,0.010619069,,
16546,26.5,0.058743787,,
16589,10.45,0.022480795,,
16595,26.1,0.057840036,,
16605,21.9,0.048350655,,
16644,3.35,0.006439223,,
16648,11.05,0.023836421,,
16652,29.05,0.064505197,,
16665,14.6,0.031857207,,
16690,37.4,0.08337099,,
16704,4.25,0.008472662,,
16757,32.55,0.072413014,,
16772,16.5,0.036150023,,
16798,23.1,0.051061907,,
16825,23.4,0.05173972,,
16853,3.85,0.007568911,,
16859,43.8,0.097830999,,
16881,23.25,0.051400813,,
16904,11.4,0.024627203,,
16906,33.5,0.074559422,,
16911,22.5,0.049706281,,
16931,5.8,0.011974695,,
16989,12.1,0.026208766,,
16990,15.5,0.033890646,,
17000,36,0.080207863,,
17002,15.75,0.03445549,,
17022,10.35,0.022254858,,
17046,36.15,0.080546769,,
17064,17.1,0.037505648,,
17072,28.2,0.062584727,,
17091,11,0.023723452,,
17111,25,0.055354722,,
17118,5.45,0.011183913,,
17124,9.5,0.020334388,,
17125,38.1,0.084952553,,
17140,54.4,0.121780389,,
17146,14.4,0.031405332,,
17151,24.5,0.054225034,,
17166,28.65,0.063601446,,
17170,18.3,0.0402169,,
17182,17.8,0.039087212,,
17186,22,0.048576593,,
17200,13.65,0.0297108,,
17220,15.65,0.034229553,,
17222,14.55,0.031744239,,
17229,8,0.016945323,,
17253,33.6,0.074785359,,
17287,11,0.023723452,,
17372,8.3,0.017623136,,
17378,2.7,0.004970628,,
17379,37.1,0.082693177,,
17390,30,0.066651604,,
17393,7.25,0.015250791,,
17399,51.9,0.116131948,,
17436,8.95,0.019091731,,
17465,7.95,0.016832354,,
17468,9.25,0.019769544,,
17469,16.5,0.036150023,,
17489,10.05,0.021577045,,
17514,16.4,0.035924085,,
17527,16.6,0.03637596,,
17538,14,0.030501582,,
17551,22.05,0.048689562,,
17557,6.1,0.012652508,,
17560,8.65,0.018413918,,
17575,14.25,0.031066426,,
17581,13.4,0.029145956,,
17595,13.8,0.030049706,,
17603,4.1,0.008133755,,
17640,8.85,0.018865793,,
17644,6.55,0.013669227,,
17654,7.8,0.016493448,,
17663,34.5,0.076818798,,
17665,26.2,0.058065974,,
17666,5.25,0.010732038,,
17672,5.65,0.011635789,,
17687,42.2,0.094215996,,
17695,11.1,0.02394939,,
17753,51.3,0.114776322,,
17764,42.2,0.094215996,,
17775,41.8,0.093312246,,
17779,6.4,0.013330321,,
17816,16.2,0.03547221,,
17848,15.4,0.033664709,,
17849,20.25,0.044622684,,
17867,6.3,0.013104383,,
17872,15.9,0.034794397,,
17910,5.85,0.012087664,,
17915,2.05,0.003502033,,
17935,23.1,0.051061907,,
17941,5.8,0.011974695,,
17975,15.9,0.034794397,,
17983,13.6,0.029597831,,
18004,7.6,0.016041573,,
18009,8.3,0.017623136,,
18011,90.3,0.202892002,,
18042,11.4,0.024627203,,
18057,27.6,0.061229101,,
18076,8.5,0.018075011,,
18077,21.1,0.046543154,,
18086,31.65,0.070379575,,
18096,19.6,0.043154089,,
18099,29.7,0.065973791,,
18100,19.5,0.042928152,,
18108,22.9,0.050610032,,
18118,18.6,0.040894713,,
18138,58.2,0.130366019,,
18149,13.6,0.029597831,,
18168,10.2,0.021915951,,
18169,40.9,0.091278807,,
18177,19.3,0.042476277,,
18193,3.75,0.007342973,,
18198,21.3,0.046995029,,
18201,7.3,0.01536376,,
18220,9.45,0.020221419,,
18232,22.7,0.050158156,,
18249,6.05,0.012539539,,
18251,17.25,0.037844555,,
18261,14.6,0.031857207,,
18292,14.7,0.032083145,,
18307,10.1,0.021690014,,
18315,16.2,0.03547221,,
18344,8.6,0.018300949,,
18378,15.5,0.033890646,,
18389,8.55,0.01818798,,
18403,45,0.10054225,,
18415,13.3,0.028920018,,
18428,50.6,0.113194758,,
18432,36.5,0.081337551,,
18434,47,0.105061003,,
18485,3.65,0.007117036,,
18500,55.55,0.124378671,,
18509,12.6,0.027338455,,
18513,10.9,0.023497515,,
18519,7.55,0.015928604,,
18523,16,0.035020334,,
18556,51.55,0.115341166,,
18567,64.25,0.144035246,,
18570,9.3,0.019882512,,
18571,15.3,0.033438771,,
18579,12,0.025982829,,
18591,40.2,0.089697244,,
18597,20.4,0.044961591,,
18601,8.6,0.018300949,,
18608,53.5,0.11974695,,
18612,5,0.010167194,,
18646,4.55,0.009150474,,
18649,19,0.041798464,,
18663,21.9,0.048350655,,
18665,14.55,0.031744239,,
18671,33,0.073429733,,
18672,89.5,0.201084501,,
18684,17.35,0.038070493,,
18774,44.6,0.0996385,,
18780,12.7,0.027564392,,
18788,31.6,0.070266606,,
18808,21.9,0.048350655,,
18829,20.1,0.044283778,,
18851,71.25,0.159850881,,
18862,4.2,0.008359693,,
18866,23.2,0.051287845,,
18899,35.7,0.07953005,,
18912,6.05,0.012539539,,
18916,15.5,0.033890646,,
18929,21.9,0.048350655,,
18951,55.8,0.124943516,,
18953,22.4,0.049480343,,
18958,58.6,0.13126977,,
18961,9.3,0.019882512,,
18967,51.75,0.115793041,,
18998,27,0.059873475,,
19027,19.8,0.043605965,,
19045,4.1,0.008133755,,
19086,12.5,0.027112517,,
19095,43.5,0.097153186,,
19103,30,0.066651604,,
19105,118.3,0.266154541,,
19125,6.2,0.012878446,,
19143,3.3,0.006326254,,
19165,29.8,0.066199729,,
19175,42.9,0.09579756,,
19189,32.15,0.071509263,,
19216,7.75,0.016380479,,
19233,9,0.0192047,,
19245,6.8,0.014234071,,
19247,16.6,0.03637596,,
19264,2.45,0.004405784,,
19286,63,0.141211026,,
19287,32.7,0.07275192,,
19323,33.3,0.074107546,,
19339,18.2,0.039990962,,
19358,4.8,0.009715319,,
19368,23.4,0.05173972,,
19379,32.85,0.073090827,,
19409,40.4,0.090149119,,
19453,8.35,0.017736105,,
19465,16.3,0.035698147,,
19471,7.5,0.015815635,,
19474,76,0.170582919,,
19487,10.1,0.021690014,,
19507,19.5,0.042928152,,
19510,33,0.073429733,,
19524,6.4,0.013330321,,
19533,43.8,0.097830999,,
19537,26.25,0.058178943,,
19554,35.4,0.078852237,,
19570,4,0.007907817,,
19584,15.7,0.034342521,,
19603,16.9,0.037053773,,
19606,8.8,0.018752824,,
19620,22.2,0.049028468,,
19625,8.95,0.019091731,,
19629,5.6,0.01152282,,
19665,18.2,0.039990962,,
19666,31.2,0.069362856,,
19670,11.4,0.024627203,,
19674,30,0.066651604,,
19676,25.65,0.056823317,,
19695,2.95,0.005535472,,
19713,13.2,0.02869408,,
19723,11.4,0.024627203,,
19735,98.7,0.221870764,,
19743,53.1,0.118843199,,
19771,6.9,0.014460009,,
19775,25.95,0.05750113,,
19783,20.6,0.045413466,,
19789,23.8,0.05264347,,
19792,32.9,0.073203796,,
19802,6.3,0.013104383,,
19880,6.6,0.013782196,,
19891,28.8,0.063940352,,
19914,9.35,0.019995481,,
19931,12.2,0.026434704,,
19949,7.8,0.016493448,,
19978,18,0.039539087,,
19982,12.7,0.027564392,,
19984,2.75,0.005083597,,
20003,28.95,0.064279259,,
20007,5.3,0.010845007,,
20012,7.4,0.015589697,,
20015,16.6,0.03637596,,
20026,4.95,0.010054225,,
20028,4.2,0.008359693,,
20041,37.95,0.084613647,,
20049,21.75,0.048011749,,
20052,10,0.021464076,,
20057,20.9,0.046091279,,
20073,8.85,0.018865793,,
20089,39.3,0.087663805,,
20090,11.1,0.02394939,,
20097,18.3,0.0402169,,
20106,4,0.007907817,,
20109,24.6,0.054450972,,
20134,17.7,0.038861274,,
20143,13.8,0.030049706,,
20155,39.6,0.088341618,,
20156,23.8,0.05264347,,
20195,10.7,0.023045639,,
20200,10.15,0.021802982,,
20207,7.55,0.015928604,,
20216,16.4,0.035924085,,
20217,4.5,0.009037506,,
20220,7.85,0.016606417,,
20221,8.05,0.017058292,,
20242,23.8,0.05264347,,
20255,30.2,0.067103479,,
20266,12.8,0.02779033,,
20273,16.4,0.035924085,,
20277,8.3,0.017623136,,
20278,165.2,0.372119295,,
20341,9.15,0.019543606,,
20343,15.4,0.033664709,,
20345,28,0.062132851,,
20350,16.1,0.035246272,,
20382,13.7,0.029823769,,
20394,16,0.035020334,,
20400,33.5,0.074559422,,
20407,61.5,0.137821961,,
20437,12.2,0.026434704,,
20459,12.1,0.026208766,,
20491,18.9,0.041572526,,
20495,14.5,0.03163127,,
20555,26.3,0.058291911,,
20557,22,0.048576593,,
20561,22.8,0.050384094,,
20567,10.3,0.022141889,,
20577,15.8,0.034568459,,
20592,9,0.0192047,,
20593,26.8,0.0594216,,
20653,4.35,0.008698599,,
20656,36,0.080207863,,
20704,12.1,0.026208766,,
20707,11,0.023723452,,
20719,30.4,0.067555355,,
20720,20.4,0.044961591,,
20753,8.3,0.017623136,,
20760,43.75,0.09771803,,
20787,8.3,0.017623136,,
20791,11.6,0.025079078,,
20794,4.85,0.009828287,,
20831,27.4,0.060777225,,
20840,18.15,0.039877994,,
20846,7.6,0.016041573,,
20850,7.9,0.016719385,,
20857,6.9,0.014460009,,
20864,27.3,0.060551288,,
20874,37.8,0.08427474,,
20930,27.5,0.061003163,,
20948,10.95,0.023610484,,
20973,21.2,0.046769092,,
20976,64.6,0.144826028,,
20997,5.15,0.0105061,,
20998,8.8,0.018752824,,
21015,13.95,0.030388613,,
21034,14.25,0.031066426,,
21038,14.2,0.030953457,,
21052,23.4,0.05173972,,
21055,4.3,0.00858563,,
21061,5.2,0.010619069,,
21065,16.2,0.03547221,,
21075,39,0.086985992,,
21125,3.9,0.00768188,,
21176,6.85,0.01434704,,
21202,14.6,0.031857207,,
21242,9.75,0.020899232,,
21246,17.4,0.038183461,,
21251,8,0.016945323,,
21299,34.4,0.07659286,,
21303,15.7,0.034342521,,
21368,8.65,0.018413918,,
21426,41.8,0.093312246,,
21445,3.85,0.007568911,,
21484,17.15,0.037618617,,
21514,8.35,0.017736105,,
21563,15.2,0.033212833,,
21573,15.6,0.034116584,,
21577,8.2,0.017397198,,
21589,14.4,0.031405332,,
21603,18.2,0.039990962,,
21608,3.1,0.005874379,,
21629,17.4,0.038183461,,
21639,21.9,0.048350655,,
21642,11.25,0.024288296,,
21659,137.7,0.309986444,,
21671,5.5,0.011296882,,
21680,57.6,0.129010393,,
21690,65,0.145729779,,
21704,8.9,0.018978762,,
21712,15.3,0.033438771,,
21713,7.2,0.015137822,,
21733,8,0.016945323,,
21755,80.7,0.181201988,,
21758,17.3,0.037957524,,
21764,20.9,0.046091279,,
21786,22.4,0.049480343,,
21790,5.8,0.011974695,,
21792,28.5,0.06326254,,
21810,9.8,0.021012201,,
21814,16.3,0.035698147,,
21836,23.65,0.052304564,,
21839,19.4,0.042702214,,
21849,1.7,0.002711252,,
21871,6.8,0.014234071,,
21880,25.2,0.055806597,,
21883,20.9,0.046091279,,
21905,13.7,0.029823769,,
21912,26.4,0.058517849,,
21922,43.5,0.097153186,,
21976,20.1,0.044283778,,
21985,8.55,0.01818798,,
22012,17.85,0.039200181,,
22032,54.3,0.121554451,,
22041,42.9,0.09579756,,
22056,17.7,0.038861274,,
22057,20.3,0.044735653,,
22070,4.6,0.009263443,,
22103,8.6,0.018300949,,
22104,9,0.0192047,,
22110,18.45,0.040555807,,
22121,7.1,0.014911884,,
22134,21.2,0.046769092,,
22145,3.25,0.006213285,,
22166,8.9,0.018978762,,
22170,2.65,0.004857659,,
22172,8.8,0.018752824,,
22173,5.85,0.012087664,,
22190,5.1,0.010393131,,
22209,26.1,0.057840036,,
22210,33.6,0.074785359,,
22224,14.1,0.030727519,,
22230,8.25,0.017510167,,
22252,17.55,0.038522368,,
22253,13.4,0.029145956,,
22302,6,0.01242657,,
22310,34.2,0.076140985,,
22324,16,0.035020334,,
22333,15.7,0.034342521,,
22343,5.15,0.0105061,,
22349,12.95,0.028129236,,
22364,63.45,0.142227745,,
22370,24.45,0.054112065,,
22380,24.2,0.053547221,,
22381,3.8,0.007455942,,
22383,36,0.080207863,,
22422,12.3,0.026660642,,
22437,13.5,0.029371893,,
22446,12.55,0.027225486,,
22457,76.5,0.171712607,,
22495,137.25,0.308969724,,
22499,7.9,0.016719385,,
22511,16.85,0.036940804,,
22513,28.2,0.062584727,,
22516,7.1,0.014911884,,
22519,4.1,0.008133755,,
22597,16.45,0.036037054,,
22601,13.45,0.029258925,,
22617,5.1,0.010393131,,
22621,2.35,0.004179846,,
22630,27,0.059873475,,
22635,23.85,0.052756439,,
22649,7.8,0.016493448,,
22658,11.7,0.025305016,,
22663,25.05,0.055467691,,
22693,13,0.028242205,,
22726,8.15,0.01728423,,
22733,10.4,0.022367826,,
22735,20.85,0.04597831,,
22752,9.9,0.021238138,,
22753,33.6,0.074785359,,
22790,10.6,0.022819702,,
22811,5.2,0.010619069,,
22818,6.1,0.012652508,,
22826,10.5,0.022593764,,
22827,24.1,0.053321283,,
22830,19,0.041798464,,
22831,7.15,0.015024853,,
22833,7.6,0.016041573,,
22837,54.6,0.122232264,,
22839,10.2,0.021915951,,
22852,36.05,0.080320831,,
22872,7.4,0.015589697,,
22890,35,0.077948486,,
22897,34.65,0.077157704,,
22901,4.15,0.008246724,,
22914,44.7,0.099864437,,
22935,44,0.098282874,,
22943,5.35,0.010957976,,
22995,10.4,0.022367826,,
23025,7.6,0.016041573,,
23028,9.7,0.020786263,,
23035,15.9,0.034794397,,
23038,8.2,0.017397198,,
23059,10.4,0.022367826,,
23065,30,0.066651604,,
23069,18,0.039539087,,
23074,9.35,0.019995481,,
23092,11.7,0.025305016,,
23096,28.2,0.062584727,,
23124,6.3,0.013104383,,
23137,7.2,0.015137822,,
23150,56,0.125395391,,
23201,17.9,0.03931315,,
23222,4.5,0.009037506,,
23242,32.6,0.072525983,,
23274,7.4,0.015589697,,
23281,9.85,0.021125169,,
23292,35,0.077948486,,
23294,10.6,0.022819702,,
23296,6.65,0.013895165,,
23331,3.45,0.00666516,,
23332,36,0.080207863,,
23398,65.1,0.145955716,,
23410,14.6,0.031857207,,
23431,11.7,0.025305016,,
23442,2.9,0.005422503,,
23448,29.3,0.065070041,,
23462,48.4,0.10822413,,
23478,39.6,0.088341618,,
23489,21.1,0.046543154,,
23533,16.5,0.036150023,,
23539,8.3,0.017623136,,
23556,69.45,0.155784004,,
23557,65.75,0.147424311,,
23564,14.75,0.032196114,,
23566,35.55,0.079191143,,
23582,3.8,0.007455942,,
23600,16.8,0.036827836,,
23608,14.6,0.031857207,,
23612,17.7,0.038861274,,
23616,15.5,0.033890646,,
23633,12.6,0.027338455,,
23666,8.15,0.01728423,,
23675,12.1,0.026208766,,
23702,15,0.032760958,,
23710,16.8,0.036827836,,
23711,17.55,0.038522368,,
23728,25.25,0.055919566,,
23740,12.4,0.026886579,,
23756,18.3,0.0402169,,
23820,6.3,0.013104383,,
23836,162,0.364889291,,
23843,43.65,0.097492092,,
23863,57.6,0.129010393,,
23870,103.1,0.23181202,,
23872,27.25,0.060438319,,
23875,9.7,0.020786263,,
23881,4.55,0.009150474,,
23920,18.45,0.040555807,,
23923,12.7,0.027564392,,
23926,94.2,0.21170357,,
23953,1.55,0.002372345,,
23964,24.9,0.055128784,,
23970,33.25,0.073994577,,
23988,2.55,0.004631722,,
24013,21.15,0.046656123,,
24034,21.3,0.046995029,,
24042,21,0.046317216,,
24048,5.5,0.011296882,,
24051,9.55,0.020447357,,
24052,33.5,0.074559422,,
24090,33.4,0.074333484,,
24101,62.4,0.1398554,,
24162,27.9,0.061906914,,
24176,27.6,0.061229101,,
24186,65.45,0.146746498,,
24215,9.5,0.020334388,,
24219,33.1,0.073655671,,
24231,52.5,0.117487573,,
24276,8.8,0.018752824,,
24287,22.25,0.049141437,,
24325,3.05,0.00576141,,
24332,6.5,0.013556258,,
24363,11.45,0.024740172,,
24406,16,0.035020334,,
24477,159.75,0.359805694,,
24515,19.3,0.042476277,,
24552,13,0.028242205,,
24554,10.2,0.021915951,,
24617,18.3,0.0402169,,
24632,35.55,0.079191143,,
24633,19.7,0.043380027,,
24638,25.6,0.056710348,,
24649,92.2,0.207184817,,
24675,28.35,0.062923633,,
24691,28.6,0.063488477,,
24721,6,0.01242657,,
24724,12,0.025982829,,
24728,18.3,0.0402169,,
24754,23.85,0.052756439,,
24770,8.7,0.018526887,,
24778,9.7,0.020786263,,
24814,11.4,0.024627203,,
24817,19,0.041798464,,
24839,38.1,0.084952553,,
24852,10,0.021464076,,
24870,16.2,0.03547221,,
24872,60,0.134432897,,
24885,13.8,0.030049706,,
24916,53.1,0.118843199,,
24980,61.4,0.137596023,,
25005,12.5,0.027112517,,
25014,31,0.068910981,,
25016,16.8,0.036827836,,
25065,27.15,0.060212381,,
25071,14,0.030501582,,
25082,6.7,0.014008134,,
25095,10.65,0.022932671,,
25117,7.2,0.015137822,,
25125,5.35,0.010957976,,
25131,50.3,0.112516945,,
25132,11.1,0.02394939,,
25134,7.95,0.016832354,,
25135,10.1,0.021690014,,
25149,141,0.317442386,,
25151,16.3,0.035698147,,
25153,15.75,0.03445549,,
25167,18.6,0.040894713,,
25170,36.3,0.080885676,,
25175,8.35,0.017736105,,
25199,89.6,0.201310438,,
25233,8.1,0.017171261,,
25267,3.25,0.006213285,,
25324,14.4,0.031405332,,
25329,16.8,0.036827836,,
25331,9,0.0192047,,
25336,19.05,0.041911432,,
25342,118,0.265476728,,
25353,7.1,0.014911884,,
25357,15.45,0.033777677,,
25364,16.6,0.03637596,,
25370,11.5,0.024853141,,
25371,11.9,0.025756891,,
25387,32.85,0.073090827,,
25389,31.4,0.069814731,,
25401,9,0.0192047,,
25449,4.45,0.008924537,,
25456,13.05,0.028355174,,
25466,5.9,0.012200633,,
25470,7,0.014685947,,
25505,16.05,0.035133303,,
25514,9.2,0.019656575,,
25530,9.45,0.020221419,,
25532,3.4,0.006552192,,
25548,29.3,0.065070041,,
25591,5.25,0.010732038,,
25611,66.15,0.148328061,,
25621,13.35,0.029032987,,
25633,49.05,0.109692725,,
25641,10.65,0.022932671,,
25683,42.6,0.095119747,,
25691,75.95,0.17046995,,
25748,41.4,0.092408495,,
25755,14.4,0.031405332,,
25756,12.1,0.026208766,,
25758,67.75,0.151943064,,
25776,45.15,0.100881157,,
25781,27,0.059873475,,
25791,13.8,0.030049706,,
25806,3.65,0.007117036,,
25814,16.1,0.035246272,,
25825,63.4,0.142114776,,
25828,60,0.134432897,,
25850,10.35,0.022254858,,
25862,19.9,0.043831902,,
25863,20.1,0.044283778,,
25893,9.1,0.019430637,,
25920,12.6,0.027338455,,
25949,15.5,0.033890646,,
25957,10.95,0.023610484,,
25966,25.05,0.055467691,,
25968,12.55,0.027225486,,
25972,8.25,0.017510167,,
25994,138.45,0.311680976,,
26011,11.6,0.025079078,,
26012,29.1,0.064618165,,
26013,18.9,0.041572526,,
26037,19.6,0.043154089,,
26043,7.5,0.015815635,,
26044,17.2,0.037731586,,
26072,66.1,0.148215093,,
26076,28.8,0.063940352,,
26090,12.3,0.026660642,,
26134,39.4,0.087889742,,
26167,8.8,0.018752824,,
26186,35.4,0.078852237,,
26201,14.75,0.032196114,,
26202,23.5,0.051965657,,
26209,10.5,0.022593764,,
26225,30.4,0.067555355,,
26230,9.7,0.020786263,,
26236,32.6,0.072525983,,
26266,27.5,0.061003163,,
26280,117.3,0.263895165,,
26285,4,0.007907817,,
26290,20.8,0.045865341,,
26300,24.1,0.053321283,,
26305,3.65,0.007117036,,
26370,4,0.007907817,,
26371,6.2,0.012878446,,
26384,18.75,0.04123362,,
26385,32.55,0.072413014,,
26393,4.45,0.008924537,,
26422,5.8,0.011974695,,
26429,18.7,0.041120651,,
26438,13.8,0.030049706,,
26447,56.7,0.126976954,,
26461,17.15,0.037618617,,
26466,5.4,0.011070944,,
26470,2.75,0.005083597,,
26489,24.1,0.053321283,,
26490,5.7,0.011748757,,
26492,11.1,0.02394939,,
26507,12.75,0.027677361,,
26516,23.9,0.052869408,,
26530,12.1,0.026208766,,
26536,44.4,0.099186624,,
26539,11.45,0.024740172,,
26553,19.5,0.042928152,,
26572,8,0.016945323,,
26574,7.5,0.015815635,,
26575,3.7,0.007230005,,
26590,46.2,0.103253502,,
26634,9.8,0.021012201,,
26635,14.4,0.031405332,,
26638,9.95,0.021351107,,
26640,5.55,0.011409851,,
26687,11.5,0.024853141,,
26720,19.2,0.042250339,,
26732,14.7,0.032083145,,
26743,5,0.010167194,,
26811,7.55,0.015928604,,
26816,26,0.057614099,,
26829,12.5,0.027112517,,
26830,18.3,0.0402169,,
26833,9.6,0.020560325,,
26836,4.95,0.010054225,,
26850,25.05,0.055467691,,
26859,13.4,0.029145956,,
26888,21.45,0.047333936,,
26907,7.65,0.016154541,,
26915,5.4,0.011070944,,
26931,30.6,0.06800723,,
26947,23.4,0.05173972,,
26951,5.1,0.010393131,,
26957,3.25,0.006213285,,
26960,9.3,0.019882512,,
26982,24.7,0.054676909,,
26987,17.2,0.037731586,,
26995,23.3,0.051513782,,
27018,6.25,0.012991414,,
27022,6.6,0.013782196,,
27028,10.75,0.023158608,,
27062,50.1,0.11206507,,
27077,10,0.021464076,,
27084,4.1,0.008133755,,
27098,24.3,0.053773159,,
27100,10.25,0.02202892,,
27129,3.8,0.007455942,,
27133,28.2,0.062584727,,
27142,6,0.01242657,,
27144,24.9,0.055128784,,
27160,14.4,0.031405332,,
27216,24.3,0.053773159,,
27220,23.75,0.052530502,,
27278,11.9,0.025756891,,
